id,Q1,Q2,Q3,Q4,Q5,Q6
abs11791,0,"4,7",2,"3,13,22,26",0,0
abs01902,0,"6,7",2,0,0,0
abs02887,0,0,2,0,0,0
abs00175,0,"6,7",2,0,1,1
abs14030,0,0,0,0,0,0
abs04738,1,"2,3,6",2,"15,22,27,33",1,1
abs19010,1,"4,5,6",2,0,1,1
abs16239,1,"4,5,6,7",2,0,0,0
abs00078,1,"6,7",2,0,1,1
abs04420,1,"2,7",2,0,1,1
abs15760,1,"4,5,6,7",1,0,0,0
abs09733,0,"4,5,6",2,24,0,0
abs12750,0,"4,7",2,0,0,0
abs02993,1,"3,7",1,0,1,1
abs19686,1,"3,7",2,0,1,1
abs16074,1,"4,5,6",2,0,0,0
abs13528,0,"3,5,6",2,"18,20,26,27,33,36,39,40",1,1
abs04360,0,"1,2,3,5,6",2,"7,17,22,27,36",0,0
abs16202,0,"4,6",2,0,1,1
abs00376,0,0,0,0,0,0
abs07376,1,"4,7",1,15,0,0
abs01264,0,0,2,0,1,1
abs12779,1,"5,6",2,0,0,0
abs15851,1,"4,7",2,0,1,1
abs16840,0,"4,5,6",2,0,0,0
abs03424,0,0,2,0,0,0
abs03046,0,0,0,0,0,0
abs02110,0,"0,5,6",2,0,0,0
abs11055,1,"4,6",2,0,1,1
abs19318,1,"4,5,6,7",2,0,1,1
abs03207,1,"5,7",1,0,0,0
abs08640,1,"4,6,7",2,0,0,0
abs21921,1,2,2,"13,14,18,20,22,26,27,28,33,35,36,37",0,0
abs02105,0,6,2,0,0,0
abs17642,1,"6,7",2,0,0,0
abs06163,1,"4,5,6,7",2,0,0,0
abs14041,0,0,0,0,0,0
abs14130,0,2,2,0,1,1
abs17060,0,"0,6",0,0,0,0
abs18843,1,"3,7",2,0,1,1
abs05011,0,"0,2,7",2,23,0,0
abs00526,1,"2,3,6,7",1,"6,7,11,12,13,14,15,16,18,20,26,36,39",0,0
abs03052,0,2,2,"7,8,9,20,22,26,30",1,1
abs03199,0,6,2,0,0,0
abs12613,0,"4,7",2,0,0,0
abs01874,0,"0,6",2,0,0,0
abs07616,1,6,2,0,0,0
abs21882,0,0,0,0,1,1
abs19963,1,"2,3,6,7",2,0,1,1
abs02709,0,"4,5,6",2,0,0,0
abs12791,1,"5,6",1,0,0,0
abs06122,1,"4,5,7",1,"14,22,27,33,37",0,0
abs06752,0,2,2,"11,15,22,27,36,37",1,1
abs11127,1,"4,6,7",2,0,0,0
abs04098,1,"1,2,3,4,5,6",2,"15,22,26,34",1,1
abs05840,1,"4,5,6,7",2,0,1,1
abs20096,1,"3,7",2,0,1,1
abs07045,0,"1,2,3,6",2,"12,27,33",1,1
abs20474,1,"1,2,3,4,5,6,7",2,"14,17,22,24,34",1,1
abs07612,1,"5,6,7",1,0,1,1
abs13379,0,"4,7",2,0,0,0
abs19328,1,"5,6",1,0,0,0
abs20181,1,"6,7",1,0,0,0
abs18676,1,"4,5,7",2,0,1,1
abs16411,0,4,2,0,0,0
abs02888,0,"0,6,7",0,0,0,0
abs16309,1,"4,5,7",1,0,1,1
abs16100,0,"6,7",1,0,0,0
abs21058,1,"4,5,6,7",2,0,0,0
abs01919,0,"2,3,5,6,7",2,"0,8,11,18,20,22,27,36,37",1,1
abs21758,0,2,0,0,1,1
abs15094,1,"1,2,4,5,6,7",2,0,1,1
abs05201,0,"0,6",0,0,0,0
abs14459,0,"3,7",2,0,1,1
abs00274,0,6,2,0,0,0
abs18776,1,"1,2,3,4,5,6,7",2,0,1,1
abs19853,0,7,2,0,0,0
abs03839,0,0,2,23,0,0
abs02103,1,"3,7",2,0,1,1
abs08397,1,"4,7",2,0,1,1
abs00907,0,"5,6",2,"13,18,22,26,27,30,36,38",0,0
abs20281,1,"3,7",2,0,1,1
abs07629,0,"6,7",2,0,0,0
abs04788,0,"6,7",2,0,0,0
abs20547,1,7,2,0,1,1
abs14732,0,"0,6",2,0,0,0
abs00083,1,"3,7",1,0,1,1
abs00057,1,"2,3,6,7",2,"16,17,18,19,20,21,22,25,26,27,28,30,31,36,37,39",1,1
abs09213,1,"4,5,6,7",2,0,0,0
abs07333,0,"3,5,7",2,0,0,0
abs09944,0,"2,3,6",2,0,1,1
abs21297,0,"4,5,6",2,0,0,0
abs18241,1,"2,3,5,6",2,0,1,1
abs15275,1,"6,7",2,0,0,0
abs22169,0,"0,2,7",2,0,1,1
abs16166,1,"4,6,7",2,0,0,0
abs10417,1,"3,6",2,0,1,1
abs19842,1,"2,3,6,7",2,0,0,0
abs20437,0,3,2,0,0,0
abs18093,0,"4,5,6",2,0,0,0
abs07817,1,"5,7",2,0,0,0
abs21688,0,"3,7",2,0,1,1
abs10843,0,"0,6",2,0,0,0
abs12868,1,6,2,0,0,0
abs00962,0,"0,5",1,0,0,0
abs03306,0,0,2,0,0,0
abs14641,0,"5,7",1,0,0,0
abs13800,0,2,2,0,0,0
abs18018,1,"5,7",2,0,0,0
abs01870,1,"1,3,5,6",2,"12,14,16,22,26,27,30,34,35,36",1,1
abs06614,1,"2,3,5,6,7",2,0,1,1
abs14859,0,"6,7",2,0,0,0
abs09887,1,"5,6",1,0,0,0
abs14181,0,0,0,0,0,0
abs01830,0,"4,6",2,"7,8,9,11,12,13,14,15,17,22,24,25,26,30,31,33,34,35,36,39,40",1,1
abs00359,1,"1,2,3,4,5,6,7",2,"12,14,15,17,22,26,27,28,30,33,34",1,1
abs02991,0,"2,3,7",1,9,1,1
abs02817,1,"3,6",1,0,1,1
abs02043,0,"4,5,6,7",2,0,0,0
abs07453,1,"4,5,7",1,0,1,1
abs15125,0,"0,6,7",0,0,0,0
abs18937,0,"3,7",2,0,1,1
abs13104,1,"4,6",2,0,0,0
abs19926,1,"6,7",2,0,0,0
abs07060,0,0,1,0,1,1
abs08194,1,"5,6",2,0,0,0
abs00933,1,2,2,0,0,0
abs07833,1,"5,6",2,0,0,0
abs17131,1,"3,6",2,0,1,1
abs15418,1,"2,3,4,5,6,7",2,"14,18,24,26,33,41",1,1
abs18659,0,"4,5,7",2,0,0,0
abs00531,1,"3,7",2,0,1,1
abs01937,0,"2,3,6,7",2,0,0,0
abs19854,1,"3,7",2,0,1,1
abs11332,0,6,2,0,0,0
abs17691,0,"2,7",2,0,1,1
abs11983,0,"5,6",2,0,0,0
abs06034,0,"4,5,6",2,0,1,1
abs11148,1,"5,6,7",1,0,0,0
abs18114,0,0,0,0,0,0
abs02172,0,"3,7",2,0,0,0
abs06031,1,"5,6,7",2,0,0,0
abs11259,0,"0,5,6,7",2,0,0,0
abs03981,0,2,2,0,1,1
abs19985,0,7,2,0,1,1
abs09839,1,"4,5,6",1,0,0,0
abs20218,1,"3,5,7",2,0,0,0
abs12328,1,"5,6,7",2,0,0,0
abs08108,1,"3,6",2,0,0,0
abs20246,1,"3,5,6,7",2,0,1,1
abs05034,0,"3,7",1,24,0,0
abs17232,0,0,2,0,1,1
abs09823,0,"4,6",2,0,0,0
abs07460,1,"4,5,6",1,0,1,1
abs08804,0,"6,7",1,0,0,0
abs11354,1,"4,5,6,7",2,0,0,0
abs05060,0,6,2,0,0,0
abs00979,0,"4,7",2,0,1,1
abs14075,0,0,2,0,1,1
abs08105,1,"4,7",2,0,1,1
abs07780,1,"5,6,7",2,0,0,0
abs04001,0,"0,5,6",2,0,0,0
abs18749,1,"3,4,5,6",2,0,1,1
abs09833,1,"4,5,6,7",2,0,1,1
abs13531,0,0,2,0,0,0
abs02037,0,0,2,0,0,0
abs18846,1,"5,7",2,0,1,1
abs09720,1,"5,6",1,0,0,0
abs11271,1,"5,7",1,0,0,0
abs07355,1,"5,6",2,0,1,1
abs13651,1,"3,7",1,0,1,1
abs02920,0,"5,7",2,0,0,0
abs20876,1,"3,5,7",2,0,1,1
abs16435,0,"5,6",1,0,1,1
abs19646,1,3,2,0,1,1
abs10485,0,"3,6",2,0,1,1
abs15930,1,"4,5,6,7",1,"3,13,18,21,26",0,0
abs21174,0,"4,5,6",0,0,0,0
abs02575,0,"4,7",1,"15,16,21,26",0,0
abs01560,0,0,2,"3,13,24,27,40",1,1
abs00201,1,"2,7",2,"16,17,18,19,20,21,22,25,26,27,28,30,33,35,36,37",1,1
abs07872,0,"4,5,6",2,0,0,0
abs04297,0,"0,2,6,7",2,0,0,0
abs03786,1,"6,7",2,0,1,1
abs11765,0,7,0,0,0,0
abs04092,0,"3,7",2,0,1,1
abs21381,0,"6,7",2,0,0,0
abs20354,0,"0,7",2,0,0,0
abs01958,0,"6,7",2,0,0,0
abs18405,0,"3,7",2,0,1,1
abs11280,0,"0,6",2,0,0,0
abs21796,1,"3,7",2,0,1,1
abs01718,0,0,0,0,0,0
abs06770,1,0,2,0,1,1
abs21149,0,"6,7",2,0,0,0
abs17934,0,"3,6",1,0,1,1
abs17606,1,"1,2,6,7",2,"14,18,22,26,28,33,36,39",1,1
abs20007,0,"6,7",1,0,0,0
abs10168,0,0,2,0,1,1
abs04198,0,"0,6",0,0,0,0
abs01911,0,"0,7",0,0,0,0
abs20640,1,"4,5,6,7",2,33,1,1
abs20884,1,3,2,0,1,1
abs19009,1,"4,5,6,7",2,0,0,0
abs02278,0,0,0,0,0,0
abs14548,0,"5,7",2,0,0,0
abs18549,0,"6,7",2,0,1,1
abs20608,1,3,2,0,1,1
abs14791,0,"0,2,5",0,0,0,0
abs19228,1,"4,7",1,0,1,1
abs04034,0,"6,7",2,0,1,1
abs16070,1,"5,6,7",2,0,0,0
abs14271,0,2,0,0,1,1
abs18771,1,"4,5,6,7",2,0,1,1
abs03315,0,"0,7",2,0,0,0
abs19743,1,3,2,0,1,1
abs07028,1,"6,7",2,0,1,1
abs22092,1,"5,6",2,0,0,0
abs06714,0,0,2,0,1,1
abs03693,1,"5,6",2,0,0,0
abs06443,1,"2,3,4",2,"7,18,27",0,0
abs13608,1,"4,5,6,7",2,"14,15,22,27,33,34",0,0
abs21263,1,"4,7",2,0,0,0
abs06808,1,"2,3,6",2,0,1,1
abs01826,0,6,2,0,0,0
abs17079,0,2,0,0,1,1
abs18305,0,"2,3,6",2,"13,14,15,16,22,26,27,28,30,33,36,37",1,1
abs19002,1,7,2,"13,14,15,17,22,24,26",1,1
abs11052,0,"0,6,7",0,0,0,0
abs00705,0,"2,3,7",2,"7,15,22,27",1,1
abs03486,0,7,2,0,0,0
abs14340,1,"2,7",2,0,1,1
abs06641,1,"1,2,3,5,6",2,"14,22,24,26,27,28",1,1
abs20018,0,"0,6,7",2,0,0,0
abs03700,0,3,2,0,1,1
abs18449,0,"2,3",2,0,1,1
abs04580,0,0,0,0,0,0
abs10613,1,2,2,0,1,1
abs02936,0,0,2,0,0,0
abs15771,0,"0,6",0,0,0,0
abs21473,0,"6,7",2,0,0,0
abs11136,0,"5,6",2,0,0,0
abs01787,1,"5,6,7",2,0,0,0
abs10719,0,"6,7",1,0,1,1
abs18608,0,"2,3,6",1,"12,15,22,29,30,34",1,1
abs15468,0,"0,6",0,0,0,0
abs08708,0,0,0,0,0,0
abs22233,1,"2,7",2,"17,22,26,27,33,37",1,1
abs15899,0,"5,6",1,0,0,0
abs14830,1,"6,7",2,0,1,1
abs07174,1,"6,7",2,0,0,0
abs12483,1,"4,5,6",2,0,1,1
abs15651,1,"5,7",1,0,0,0
abs07736,0,"4,5,6",1,0,0,0
abs07964,0,0,2,0,0,0
abs20112,1,"3,7",1,"16,18,26,27,33,40",1,1
abs17901,0,"0,6",2,0,0,0
abs22254,0,0,0,0,0,0
abs14698,0,"4,5",1,0,0,0
abs11508,0,0,0,0,0,0
abs15627,0,"4,5,6",1,0,0,0
abs00109,0,0,0,"3,13,18,20",1,1
abs18831,1,"4,6,7",2,0,0,0
abs01111,0,"6,7",1,0,1,1
abs01951,0,0,0,0,0,0
abs13113,0,6,2,0,1,1
abs20330,0,"1,2,3,5,7",2,"5,7,20,22,27,37",1,1
abs06224,1,"4,5,6,7",2,0,0,0
abs17083,1,"1,2,3,7",2,"2,7,9,14,15,17,18,20,22,26,27,30,34,35,36,39",1,1
abs06319,1,"6,7",2,0,0,0
abs03741,0,3,2,0,0,0
abs18334,0,2,2,"12,22,33",1,1
abs12947,1,"4,5,6",1,0,0,0
abs21903,1,"6,7",2,0,1,1
abs17985,0,"5,6",2,0,0,0
abs03444,1,"3,7",2,0,1,1
abs01862,1,"2,3,6",2,"13,18,21,22,26,27,30,34",1,1
abs17651,1,"4,5,7",2,0,1,1
abs08726,1,"5,7",2,0,0,0
abs08034,0,"6,7",2,0,0,0
abs15472,1,"4,7",2,0,1,1
abs16265,1,3,2,0,1,1
abs01444,0,"4,6",2,0,0,0
abs19238,0,"3,7",1,0,0,0
abs02212,1,"2,3,7",2,"15,22,26,34",1,1
abs20613,0,"6,7",0,0,0,0
abs14846,1,"5,6",2,0,1,1
abs15212,0,7,2,0,0,0
abs08946,1,"1,4,5,6",2,0,0,0
abs09124,1,"4,6,7",2,0,1,1
abs07915,1,"4,5,6",2,0,0,0
abs19910,1,"3,7",2,0,1,1
abs17713,0,0,0,0,1,1
abs03592,0,"6,7",2,0,0,0
abs18312,0,"2,3,6",2,"0,14,15,22,29,30,31,36,37,39",1,1
abs01359,0,7,2,0,0,0
abs07205,1,"4,5,6",2,0,0,0
abs16976,1,"2,3,5,6",2,0,1,1
abs09754,1,"4,5,6,7",2,0,1,1
abs11579,0,"0,6",2,0,0,0
abs20572,1,"3,7",1,0,1,1
abs08880,0,"4,7",2,0,0,0
abs15129,1,"1,2,3,4,5,6",2,"13,15,22,27,40",1,1
abs10102,1,"3,7",2,0,1,1
abs03600,0,"6,7",2,0,1,1
abs13188,0,"6,7",2,0,0,0
abs18494,0,"0,2,7",0,"0,2,9,15,18,22,33,36",1,1
abs17465,0,"3,7",2,0,1,1
abs05672,1,"4,6",1,0,0,0
abs11556,0,"0,6",0,0,0,0
abs18187,0,0,2,0,0,0
abs16483,1,"3,7",1,0,0,0
abs10627,0,"3,6",2,0,1,1
abs03093,1,2,2,0,1,1
abs08634,1,"4,5,6",2,0,0,0
abs05762,1,"5,6",1,0,1,1
abs18303,0,0,0,0,0,0
abs03136,0,0,0,0,0,0
abs12833,0,"6,7",2,0,0,0
abs05403,1,"4,5,6,7",2,0,1,1
abs05328,1,6,2,0,0,0
abs00930,0,0,2,0,1,1
abs12286,0,0,2,0,0,0
abs19570,0,"1,2,7",2,"26,27,28,33,35,36,37,39,40",1,1
abs02170,0,0,2,0,1,1
abs07064,0,6,0,0,0,0
abs20813,1,"6,7",1,0,0,0
abs21751,1,2,2,"14,22,26,34",1,1
abs06805,1,"6,7",2,0,0,0
abs05271,0,2,2,"8,17,22",0,0
abs10053,1,"4,7",2,0,0,0
abs21292,1,"4,5,6,7",2,0,0,0
abs17959,0,4,2,0,0,0
abs02262,0,"3,5",2,0,0,0
abs14019,0,0,0,0,1,1
abs22057,0,"0,6,7",0,0,0,0
abs08208,1,"2,7",2,0,0,0
abs12134,0,"0,6",0,0,0,0
abs17969,0,"6,7",2,"3,13,21,26",1,1
abs18651,0,"4,5,7",2,0,0,0
abs16844,0,6,2,0,0,0
abs01960,0,7,2,17,0,0
abs16726,0,2,2,"7,18,22,26",0,0
abs01406,1,"2,3",2,0,1,1
abs10272,1,"3,6",2,0,1,1
abs18283,0,"3,7",2,0,0,0
abs16761,1,"3,6,7",2,0,0,0
abs00291,1,"6,7",2,0,0,0
abs08075,1,"4,5,7",2,0,0,0
abs02608,1,"3,7",2,0,0,0
abs16954,0,"3,6",2,0,1,1
abs17194,0,"1,2,3",2,40,1,1
abs14292,0,2,2,"11,17,22,27,36",1,1
abs11469,0,"4,7",2,0,0,0
abs04647,0,"0,6",0,0,0,0
abs05473,1,"4,5,6",2,0,1,1
abs02393,0,0,0,0,0,0
abs11028,0,0,0,0,0,0
abs20711,0,"5,6",1,0,0,0
abs18166,0,"4,5,6",0,0,0,0
abs03491,0,"4,5,7",2,0,0,0
abs18147,0,"4,5,6,7",1,0,0,0
abs11878,0,6,2,0,1,1
abs07063,0,"0,2,7",2,0,1,1
abs05940,1,"4,7",2,0,1,1
abs22154,0,0,0,0,0,0
abs02052,0,"5,6",2,0,1,1
abs03035,0,7,2,0,0,0
abs03373,0,0,2,0,1,1
abs03924,0,0,0,0,0,0
abs14634,0,"5,6",1,0,0,0
abs11219,1,"4,5,6",2,0,0,0
abs02994,0,"0,6",2,0,1,1
abs17681,0,0,2,0,0,0
abs20947,0,7,0,0,0,0
abs13068,1,"1,2,3,6,7",2,"7,18,21,22",1,1
abs05947,1,"4,5,6",1,0,0,0
abs00480,0,"2,4,7",2,"13,15,16,17,22,27,36,37",1,1
abs08219,1,"4,5,6,7",2,"13,14,18,20,26,27",1,1
abs01348,0,3,1,0,0,0
abs13529,1,7,2,0,1,1
abs09549,0,"6,7",2,0,1,1
abs12089,1,"4,6",2,0,0,0
abs17695,1,3,2,0,1,1
abs06070,1,"4,5,6",1,0,0,0
abs18607,0,0,0,0,1,1
abs05046,0,7,1,0,0,0
abs08759,1,"6,7",1,0,0,0
abs11629,1,"6,7",2,0,0,0
abs01190,0,7,2,0,0,0
abs01487,0,0,2,0,0,0
abs11495,1,"4,6",2,0,0,0
abs05106,0,"0,2,7",2,0,0,0
abs21329,1,"6,7",1,0,1,1
abs21631,1,"1,2,3,4,5,6,7",2,"12,14,15,16,22,26,27,28,30,33,34",1,1
abs12730,1,"3,4",1,0,1,1
abs09333,0,"2,3,6",2,"14,18,21,24,26,27,28,33",0,0
abs16200,1,"5,6",1,0,1,1
abs15893,0,6,2,0,1,1
abs01197,0,0,2,0,1,1
abs02171,0,"5,7",2,0,0,0
abs22064,0,7,2,"17,20,22",0,0
abs03871,1,3,2,0,1,1
abs19387,1,"4,6",2,0,1,1
abs02777,1,"2,3,6",2,0,0,0
abs14877,0,"4,5,6",1,"14,22,24,26,27,28,33,35,36,37,39,40",0,0
abs05359,1,"5,6",1,0,0,0
abs14884,0,"0,4,5",0,0,0,0
abs01904,0,6,1,0,0,0
abs13120,0,0,0,0,0,0
abs08974,1,"4,5,6,7",2,0,1,1
abs13150,0,"4,5,6",2,0,0,0
abs20151,1,"6,7",0,0,0,0
abs21372,1,"4,5,6",2,0,0,0
abs05561,1,"1,2,3,4,5,6",2,"2,3,6,7,8,9,12,13,14,15,18,21,26,28,30,31,34,35,36,37,39,40",0,0
abs03295,1,"3,6",2,"15,22,27,34",1,1
abs15520,1,"4,7",1,0,0,0
abs05055,0,"0,7",0,0,0,0
abs06244,1,"5,6,7",2,0,1,1
abs14999,1,"4,6,7",2,0,1,1
abs18623,1,"1,2,4,5,6,7",2,"12,18,20,22,26,30,32,34,36,37,39,40",0,0
abs13262,1,"5,6",2,0,1,1
abs15059,1,"4,6",2,0,0,0
abs01687,0,0,0,0,0,0
abs18063,0,"0,6,7",2,0,0,0
abs05334,1,"4,5,6,7",2,0,0,0
abs03840,0,7,2,0,0,0
abs02643,0,0,0,0,0,0
abs04434,0,0,0,0,0,0
abs17777,0,2,1,"7,8,9,11,15,16,22,26,27,30,33",1,1
abs03218,0,6,2,0,0,0
abs18873,0,7,2,0,1,1
abs06570,0,0,0,0,0,0
abs02192,0,"0,3,6",2,0,0,0
abs13312,0,"0,6",0,0,0,0
abs00760,0,"3,6",2,0,1,1
abs17440,0,0,0,0,0,0
abs01944,1,"0,5,6,7",2,0,0,0
abs06223,1,"5,6,7",2,0,1,1
abs20401,0,"2,3,7",2,"12,18,26,33",1,1
abs06613,0,"1,2,3,5,7",2,"7,17,22",1,1
abs08682,1,"5,6",2,0,0,0
abs11973,1,"1,2,3,4,5,6",1,"12,14,15,17,18,20,22,26,27,33,34,35,36,39",0,0
abs01470,0,0,2,0,1,1
abs18763,0,4,2,0,0,0
abs11909,1,"4,5,6",2,0,0,0
abs19849,0,"0,2,7",0,0,0,0
abs21183,1,"5,7",1,0,1,1
abs19733,1,"1,2,3,5,6",2,"0,1,2,3,5,6,8,9,14,20,22",1,1
abs05211,0,2,1,"15,20,26,27",0,0
abs20650,0,3,2,0,1,1
abs16656,1,"5,6",2,0,1,1
abs07243,1,"5,6",2,0,1,1
abs10322,1,"2,6",2,"10,11,12,17,22,27,30",1,1
abs06563,1,"2,3,7",2,0,1,1
abs01163,0,"2,3,4",2,"16,21,26,33",0,0
abs10050,0,"0,5,6",0,0,0,0
abs01705,0,"2,3,6,7",2,"6,14,22,27",1,1
abs12129,0,"5,6,7",2,0,0,0
abs16401,0,"5,6,7",2,0,0,0
abs13399,0,"4,7",2,0,0,0
abs07835,0,7,2,0,0,0
abs20587,0,"6,7",2,0,1,1
abs05996,1,"4,5,6,7",2,0,0,0
abs12257,1,"3,7",1,0,1,1
abs10776,1,6,2,0,0,0
abs01735,0,"6,7",2,0,0,0
abs06413,1,"4,5,6,7",1,0,0,0
abs20817,1,2,2,0,1,1
abs15717,1,"1,2,5,6",2,"12,14,15,16,22,26,27,28,30,33,35",0,0
abs04365,0,"3,6",2,0,1,1
abs15320,0,"0,5,6",2,0,0,0
abs00461,0,2,2,0,0,0
abs16335,1,"4,5,6",2,0,1,1
abs10644,0,2,2,0,1,1
abs21972,0,2,2,"10,22,26,27",0,0
abs16876,0,6,2,0,0,0
abs17576,1,"4,5,7",1,0,1,1
abs02159,0,"0,3",2,0,0,0
abs07749,0,"6,7",2,0,1,1
abs01431,0,7,2,0,1,1
abs17123,0,"6,7",1,0,1,1
abs00070,0,"0,2",2,0,1,1
abs12027,1,"5,6",1,0,0,0
abs16377,0,"4,5,6,7",2,0,0,0
abs04419,1,"2,5,6,7",2,0,1,1
abs22023,0,0,1,0,1,1
abs02074,1,"1,2,3,7",2,"15,22,33,40",1,1
abs16223,1,"4,5,6,7",2,0,1,1
abs06671,1,"6,7",2,0,1,1
abs06871,0,0,2,0,1,1
abs09593,1,"4,7",1,0,0,0
abs13313,0,"0,6",0,0,0,0
abs04973,1,7,1,0,0,0
abs12758,1,"4,5,7",1,0,1,1
abs03451,1,"2,3,6",2,"12,18,20,21,26,27,32,33,34,35,36,39,40",1,1
abs03469,1,"3,6",2,0,1,1
abs08263,0,4,1,0,0,0
abs02623,0,"2,3,4,6",2,"13,14,15,16,18,21,22,26,27,28",0,0
abs10791,1,"4,5,6,7",2,0,1,1
abs08214,0,0,0,0,0,0
abs00505,1,"6,7",2,0,1,1
abs07806,1,"4,5,6",2,0,1,1
abs03565,0,"2,7",2,"5,15,22,27",0,0
abs12726,1,"4,5,6,7",1,0,0,0
abs03119,0,"6,7",2,0,1,1
abs00022,0,"6,7",2,0,0,0
abs11293,1,"4,5,6",2,0,0,0
abs12305,1,"4,5,6,7",1,0,0,0
abs18713,1,"4,5,6,7",1,0,1,1
abs14176,1,"4,5,6,7",2,0,0,0
abs07650,0,"0,4,5",1,0,0,0
abs10140,0,0,0,0,0,0
abs18786,1,"6,7",2,0,1,1
abs13460,1,"5,6",2,0,0,0
abs17009,1,0,2,0,1,1
abs20310,0,"0,2,7",2,0,0,0
abs06631,1,"3,7",2,0,1,1
abs22164,0,0,2,0,1,1
abs17278,0,0,0,0,1,1
abs13089,0,"5,6",2,0,1,1
abs12264,1,"4,5,6",2,0,1,1
abs05221,0,"2,7",1,"0,8",0,0
abs10127,0,"2,6",2,0,0,0
abs16583,0,"4,5",2,0,0,0
abs21658,0,2,2,"3,13,22,33",1,1
abs09056,1,"5,7",2,0,1,1
abs14501,1,"4,5,6",2,0,1,1
abs11501,1,"4,5,6,7",1,0,0,0
abs19442,0,"4,5,6,7",2,0,1,1
abs09134,0,"4,6",2,0,1,1
abs03166,0,6,2,0,0,0
abs14168,0,2,2,0,1,1
abs06428,0,"2,7",2,0,1,1
abs08186,1,"5,6",1,0,1,1
abs19519,1,"3,7",2,"3,13,22,33",1,1
abs20845,1,3,2,"13,14,18,21,26,27",1,1
abs07639,0,"4,5,6,7",2,0,0,0
abs17923,0,"4,5",2,0,0,0
abs16814,1,"4,5,6,7",2,0,0,0
abs20077,0,"6,7",2,0,0,0
abs03017,1,"5,6",2,0,1,1
abs06043,1,"4,5,7",2,0,0,0
abs16880,0,"6,7",1,0,0,0
abs08013,0,"4,5,6,7",2,0,1,1
abs16112,1,"4,5,7",2,0,0,0
abs19141,1,"4,5,6",1,0,1,1
abs09061,1,"2,3,4,5,6,7",2,"0,14,15,16,17,22,26,28,33,35",1,1
abs01978,0,0,2,0,0,0
abs22005,1,3,2,0,0,0
abs04635,0,3,0,0,0,0
abs00690,0,"2,3,6,7",2,0,1,1
abs03707,0,"6,7",2,"16,20,22",0,0
abs04851,1,"3,7",2,0,1,1
abs18864,1,"0,3",1,0,1,1
abs10028,0,"0,3",2,0,1,1
abs04885,0,"2,6",2,0,0,0
abs11058,1,"4,6,7",2,0,0,0
abs15293,0,3,2,0,0,0
abs19697,1,"0,5,6",2,0,0,0
abs05805,1,"4,6,7",2,0,0,0
abs05895,1,"3,7",2,0,0,0
abs04758,1,2,2,0,1,1
abs06040,1,"4,5,6,7",2,0,0,0
abs08737,0,"4,7",1,0,1,1
abs16725,1,"6,7",2,0,0,0
abs11396,1,"4,5,6,7",2,0,0,0
abs11737,0,"1,2,7",2,"14,19,22,27,33,34",1,1
abs09559,1,"4,5,6",1,0,1,1
abs13358,1,"4,5,6,7",1,0,0,0
abs18350,0,0,0,0,0,0
abs03355,0,3,2,"2,3,6,7,8,9,14,15,18,20,21,22,26,30,31,36,37,39,40",0,0
abs02341,1,"5,6",1,0,1,1
abs08274,0,"4,6",0,0,0,0
abs05184,0,"2,3,4,5,6",2,"17,18,21,22,27,33,34",0,0
abs10184,1,2,2,"3,12,13,14,15,18,21,22,25,26,27,28,30,33,35,36",1,1
abs21968,0,"0,6,7",0,0,0,0
abs05235,0,0,2,0,0,0
abs07301,1,"6,7",2,0,0,0
abs10904,1,"4,5,6,7",1,0,1,1
abs17006,0,0,2,0,0,0
abs02793,0,"5,7",1,0,1,1
abs12526,1,"5,7",1,0,0,0
abs18553,0,"2,3,7",2,"13,14,15,22,27,32",1,1
abs13796,1,"2,6,7",2,"14,22,27",1,1
abs07918,1,"5,6",2,0,1,1
abs13350,0,"4,6",2,0,0,0
abs17087,0,"3,7",2,0,1,1
abs14801,1,"5,6",2,0,1,1
abs05543,1,4,2,0,1,1
abs04309,1,"3,7",2,0,1,1
abs13438,1,"1,2,3,6,7",2,"2,3,6,7,8,9,11,14,15,20,22,30,34,39,40",1,1
abs05015,0,"2,3,6",2,"6,7,9,11,12,15,16,18,20,21,26,30,33,35,36,37,39,40",0,0
abs21430,1,"5,7",2,0,1,1
abs20283,1,"4,5,6",2,0,0,0
abs02741,1,"1,2,3,6,7",2,"7,11,15,16,22,26,27,28",0,0
abs05571,1,"5,6",2,0,0,0
abs17891,0,2,2,"13,15,16,21,26,27,33,34",1,1
abs10065,0,2,2,0,1,1
abs04602,0,"6,7",2,0,0,0
abs12505,0,"3,7",2,0,0,0
abs12083,1,6,2,0,0,0
abs15559,1,"3,6",2,0,1,1
abs00389,0,0,2,0,0,0
abs09926,1,"6,7",1,0,0,0
abs11933,1,"3,7",2,0,1,1
abs14761,1,6,2,0,0,0
abs17146,0,"6,7",2,0,1,1
abs03708,1,"2,3,6",2,0,1,1
abs19268,1,"3,6,7",2,0,1,1
abs00329,1,"6,7",2,"5,15,22,27,37",0,0
abs02397,0,"2,7",2,"12,14,15,16,22,26,27,28,30,31,32",0,0
abs01789,0,"6,7",2,0,1,1
abs11945,1,"5,6",2,0,0,0
abs05373,1,"5,6",2,0,0,0
abs12310,1,"5,6",2,0,1,1
abs08226,1,"4,5,6,7",2,0,0,0
abs00821,0,"2,7",0,"14,19,20",0,0
abs13987,0,0,1,0,1,1
abs14706,1,"4,6",2,"3,13,22,27",1,1
abs22217,1,7,0,0,0,0
abs12820,1,"4,5,6,7",2,0,0,0
abs16173,0,"4,5,6",2,0,0,0
